listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
2248,43,USA,Spotify,Premium,Hip-Hop,Drake,116,32,12,32.9,FALSE,Happy,FALSE,TRUE
2249,13,India,YouTube Music,Premium,Indie,Burna Boy,26,11,9,30.3,TRUE,Sad,TRUE,FALSE
2250,41,Australia,Spotify,Family,EDM,Dua Lipa,140,40,11,20.7,TRUE,Happy,FALSE,FALSE
2251,29,UK,Amazon Music,Student,Pop,Drake,101,20,8,32.3,FALSE,Happy,TRUE,TRUE
2252,24,Brazil,Spotify,Premium,R&B,Taylor Swift,152,45,12,24.4,TRUE,Happy,FALSE,TRUE
2253,19,France,SoundCloud,Premium,Lo-fi,The Weeknd,140,40,14,55.5,TRUE,Sad,FALSE,FALSE
2254,30,Nigeria,Spotify,Premium,Rock,BTS,130,38,7,21.5,TRUE,Workout,FALSE,FALSE
2255,41,Australia,Apple Music,Free,Rock,Bad Bunny,102,30,14,47.5,TRUE,Energetic,FALSE,TRUE
2256,20,UK,Spotify,Premium,Rock,Travis Scott,18,1,4,30.3,FALSE,Chill,FALSE,TRUE
2257,32,Brazil,Spotify,Premium,Pop,Tyler the Creator,106,33,3,13.4,FALSE,Party,FALSE,FALSE
2258,31,Brazil,Apple Music,Premium,Country,Tyler the Creator,215,62,6,25.1,TRUE,Chill,FALSE,FALSE
2259,41,Brazil,Apple Music,Free,EDM,The Weeknd,46,9,10,69.4,FALSE,Happy,FALSE,FALSE
2260,29,USA,Spotify,Premium,R&B,Kendrick Lamar,73,23,8,14.5,TRUE,Sad,TRUE,FALSE
2261,25,Germany,Spotify,Free,Rock,Kendrick Lamar,135,37,9,24.1,FALSE,Party,TRUE,FALSE
2262,22,Australia,Spotify,Free,Lo-fi,Dua Lipa,23,11,6,20.6,TRUE,Happy,TRUE,TRUE
2263,20,Canada,Spotify,Family,K-Pop,Tyler the Creator,78,27,8,28.2,TRUE,Focus,FALSE,TRUE
2264,13,Germany,Apple Music,Free,Pop,Olivia Rodrigo,51,22,8,31.9,FALSE,Sad,TRUE,FALSE
2265,14,Canada,Spotify,Free,Classical,SZA,113,40,9,56.8,TRUE,Chill,TRUE,FALSE
2266,14,UK,YouTube Music,Premium,Pop,Billie Eilish,69,21,6,2.1,TRUE,Workout,FALSE,TRUE
2267,26,Brazil,Apple Music,Student,Indie,BTS,54,13,6,14.4,TRUE,Chill,TRUE,FALSE
2268,30,Nigeria,YouTube Music,Free,Country,Dua Lipa,130,37,14,0,TRUE,Sad,FALSE,FALSE
2269,26,Japan,Apple Music,Premium,Indie,The Weeknd,175,49,10,17.6,FALSE,Happy,TRUE,TRUE
2270,22,India,Tidal,Free,Indie,Kendrick Lamar,128,47,9,19.3,TRUE,Party,FALSE,TRUE
2271,13,France,Spotify,Family,Pop,Billie Eilish,57,19,13,29.4,FALSE,Sad,FALSE,TRUE
2272,29,Canada,Apple Music,Free,R&B,Travis Scott,188,56,11,9.4,TRUE,Sad,TRUE,TRUE
2273,33,Japan,YouTube Music,Family,Pop,Dua Lipa,73,27,2,16.1,FALSE,Chill,FALSE,FALSE
2274,21,UK,Spotify,Free,Classical,Bad Bunny,180,53,9,31,TRUE,Happy,TRUE,FALSE
2275,32,Nigeria,Spotify,Premium,Hip-Hop,Ariana Grande,390,104,4,30.4,TRUE,Sleep,TRUE,FALSE
2276,23,France,Apple Music,Premium,Hip-Hop,Bad Bunny,71,8,7,32.6,TRUE,Party,TRUE,FALSE
2277,22,Canada,SoundCloud,Student,Hip-Hop,The Weeknd,108,24,12,22.2,TRUE,Workout,FALSE,FALSE
2278,14,Brazil,SoundCloud,Premium,Rock,Kendrick Lamar,41,8,7,30.2,TRUE,Happy,TRUE,FALSE
2279,13,Brazil,Apple Music,Free,Pop,Taylor Swift,148,41,11,15.7,TRUE,Sad,TRUE,TRUE
2280,17,Canada,SoundCloud,Free,Pop,The Weeknd,330,90,8,24.7,TRUE,Workout,TRUE,FALSE
2281,19,Canada,Spotify,Free,Pop,Burna Boy,104,44,8,23.6,TRUE,Sleep,FALSE,TRUE
2282,33,India,Spotify,Free,Pop,Kendrick Lamar,230,73,9,30.7,TRUE,Happy,FALSE,FALSE
2283,31,UK,Apple Music,Premium,Pop,Dua Lipa,115,35,6,40.1,TRUE,Sad,TRUE,FALSE
2284,32,Nigeria,Spotify,Premium,Rock,Ariana Grande,102,26,6,28.3,TRUE,Sleep,TRUE,TRUE
2285,13,India,YouTube Music,Free,Afrobeats,Travis Scott,255,77,5,60,TRUE,Party,TRUE,TRUE
2286,28,Nigeria,Apple Music,Student,R&B,Billie Eilish,359,107,4,12.2,TRUE,Focus,FALSE,TRUE
2287,21,Brazil,YouTube Music,Free,Hip-Hop,Taylor Swift,161,57,6,25,TRUE,Party,TRUE,TRUE
2288,36,Nigeria,YouTube Music,Student,R&B,Dua Lipa,64,15,7,38.2,TRUE,Chill,TRUE,TRUE
2289,24,UK,Amazon Music,Family,Hip-Hop,The Weeknd,45,10,11,36,TRUE,Workout,FALSE,TRUE
2290,40,Germany,Amazon Music,Family,R&B,Billie Eilish,107,20,7,41.7,TRUE,Happy,TRUE,TRUE
2291,13,Germany,YouTube Music,Free,EDM,Drake,68,21,9,38,TRUE,Sad,TRUE,TRUE
2292,23,Nigeria,YouTube Music,Free,Pop,Travis Scott,183,58,11,13.5,TRUE,Party,FALSE,FALSE
2293,19,USA,Spotify,Premium,Afrobeats,BTS,82,30,17,21.9,TRUE,Energetic,TRUE,FALSE
2294,40,Germany,SoundCloud,Family,Rock,Taylor Swift,196,50,8,27.4,FALSE,Chill,TRUE,TRUE
2295,13,India,YouTube Music,Free,Classical,Dua Lipa,192,52,6,15.1,FALSE,Workout,FALSE,TRUE
2296,13,UK,Spotify,Free,Hip-Hop,Travis Scott,156,36,7,41.9,FALSE,Chill,FALSE,FALSE
2297,26,Australia,SoundCloud,Free,EDM,Dua Lipa,104,25,7,22.6,FALSE,Party,TRUE,FALSE
2298,30,UK,Spotify,Free,Pop,SZA,189,66,5,30.6,TRUE,Party,TRUE,FALSE
2299,21,USA,YouTube Music,Student,Pop,Taylor Swift,117,29,10,32.5,TRUE,Sad,FALSE,TRUE
2300,24,France,YouTube Music,Free,Hip-Hop,Dua Lipa,246,63,8,21.1,TRUE,Workout,FALSE,FALSE
2301,33,Canada,Tidal,Premium,Indie,Drake,280,89,7,9.6,FALSE,Sad,FALSE,FALSE
2302,27,Canada,Spotify,Free,Pop,Billie Eilish,154,42,11,22.8,TRUE,Happy,TRUE,TRUE
2303,24,Brazil,Apple Music,Free,R&B,Olivia Rodrigo,234,71,9,24.3,FALSE,Happy,FALSE,TRUE
2304,29,Nigeria,Apple Music,Premium,Indie,Drake,102,24,10,15.5,FALSE,Chill,TRUE,TRUE
2305,13,France,Spotify,Student,Hip-Hop,SZA,317,88,7,27,TRUE,Chill,TRUE,TRUE
2306,33,France,Spotify,Free,K-Pop,Drake,108,31,4,19.6,FALSE,Happy,FALSE,FALSE
2307,17,Australia,Amazon Music,Free,Pop,Drake,124,42,7,26.9,FALSE,Sleep,FALSE,FALSE
2308,34,India,SoundCloud,Free,R&B,Burna Boy,72,27,11,40.2,FALSE,Happy,FALSE,FALSE
2309,24,UK,Spotify,Free,Hip-Hop,The Weeknd,122,34,5,17.1,TRUE,Party,TRUE,TRUE
2310,25,Germany,SoundCloud,Premium,Lo-fi,Bad Bunny,122,31,10,24.4,FALSE,Party,FALSE,TRUE
2311,38,USA,Amazon Music,Family,Country,Burna Boy,112,27,6,31.9,FALSE,Chill,TRUE,FALSE
2312,30,France,Amazon Music,Free,Rock,Ariana Grande,80,33,11,14.3,FALSE,Sad,TRUE,FALSE
2313,38,Australia,Spotify,Free,Pop,Burna Boy,79,27,12,19.9,TRUE,Energetic,FALSE,TRUE
2314,16,Nigeria,Amazon Music,Free,Pop,Bad Bunny,255,77,13,38.5,TRUE,Party,FALSE,FALSE
2315,46,Brazil,Spotify,Free,Hip-Hop,The Weeknd,62,21,8,39.4,FALSE,Workout,FALSE,TRUE
2316,30,Australia,Spotify,Free,R&B,Drake,117,20,6,30.7,TRUE,Energetic,TRUE,FALSE
2317,37,Japan,Spotify,Premium,K-Pop,SZA,75,26,10,32.8,FALSE,Sad,FALSE,FALSE
2318,27,Germany,Apple Music,Family,EDM,Travis Scott,325,97,16,16,FALSE,Chill,TRUE,TRUE
2319,20,Nigeria,YouTube Music,Free,Lo-fi,SZA,217,58,7,16.8,TRUE,Happy,FALSE,TRUE
2320,41,Germany,Spotify,Premium,Indie,Tyler the Creator,325,86,8,11,TRUE,Chill,TRUE,TRUE
2321,25,Japan,Spotify,Free,K-Pop,Tyler the Creator,165,51,8,14.2,FALSE,Happy,TRUE,FALSE
2322,27,France,Tidal,Free,Pop,The Weeknd,156,47,5,25.8,FALSE,Chill,FALSE,FALSE
2323,30,Germany,Amazon Music,Free,Pop,Olivia Rodrigo,280,75,14,24.4,TRUE,Energetic,FALSE,FALSE
2324,40,UK,Amazon Music,Free,EDM,Travis Scott,161,46,4,21.6,FALSE,Happy,FALSE,FALSE
2325,32,UK,Apple Music,Premium,Hip-Hop,Ariana Grande,28,8,9,40.9,TRUE,Focus,FALSE,TRUE
2326,28,Australia,Apple Music,Free,Rock,SZA,129,29,14,20.5,TRUE,Sleep,FALSE,TRUE
2327,40,India,Spotify,Family,Hip-Hop,Billie Eilish,213,68,7,43.7,TRUE,Party,TRUE,FALSE
2328,13,France,Apple Music,Free,Jazz,Burna Boy,101,17,4,29.3,FALSE,Party,FALSE,FALSE
2329,30,India,Amazon Music,Premium,Hip-Hop,Bad Bunny,131,36,11,33.7,TRUE,Sad,FALSE,FALSE
2330,20,Australia,Spotify,Free,Hip-Hop,Taylor Swift,287,78,4,36,TRUE,Workout,FALSE,FALSE
2331,13,USA,Apple Music,Premium,Indie,Kendrick Lamar,130,31,13,12.7,TRUE,Happy,FALSE,FALSE
2332,36,Nigeria,YouTube Music,Free,K-Pop,SZA,112,31,13,26.6,FALSE,Chill,TRUE,FALSE
2333,13,Brazil,SoundCloud,Free,Hip-Hop,Tyler the Creator,189,58,10,22.2,TRUE,Workout,FALSE,TRUE
2334,22,Canada,YouTube Music,Free,R&B,SZA,137,35,17,30.4,FALSE,Happy,FALSE,TRUE
2335,13,Nigeria,Spotify,Premium,Afrobeats,Dua Lipa,140,41,11,35.6,TRUE,Chill,TRUE,TRUE
2336,16,Germany,YouTube Music,Free,Lo-fi,Travis Scott,198,57,3,39.2,FALSE,Sad,FALSE,TRUE
2337,25,Australia,YouTube Music,Student,Hip-Hop,Kendrick Lamar,29,6,14,13.6,TRUE,Chill,FALSE,FALSE
2338,23,Australia,SoundCloud,Free,EDM,Olivia Rodrigo,82,18,6,39.8,TRUE,Happy,FALSE,TRUE
2339,36,USA,Spotify,Family,Hip-Hop,SZA,109,23,6,36.8,FALSE,Sad,TRUE,TRUE
2340,55,Australia,SoundCloud,Family,Hip-Hop,Ariana Grande,261,75,11,28.5,TRUE,Party,TRUE,TRUE
2341,13,France,YouTube Music,Student,Pop,Drake,176,50,10,17,TRUE,Sad,FALSE,FALSE
2342,21,France,Spotify,Premium,Pop,Kendrick Lamar,129,40,13,40.3,TRUE,Party,TRUE,TRUE
2343,20,Nigeria,YouTube Music,Premium,Country,Ariana Grande,239,61,9,35.8,FALSE,Workout,FALSE,FALSE
2344,22,Nigeria,Apple Music,Premium,EDM,Tyler the Creator,305,86,10,29.6,TRUE,Chill,FALSE,FALSE
2345,40,USA,Spotify,Free,EDM,BTS,46,4,9,35.1,TRUE,Chill,FALSE,TRUE
2346,28,Brazil,Spotify,Free,Pop,Olivia Rodrigo,67,27,8,16.5,TRUE,Sad,TRUE,TRUE
2347,33,Brazil,Tidal,Free,Classical,Olivia Rodrigo,334,99,8,26,TRUE,Sleep,FALSE,TRUE
2348,18,Brazil,YouTube Music,Free,Indie,Billie Eilish,20,4,13,11.9,TRUE,Workout,FALSE,TRUE
2349,13,Canada,Apple Music,Premium,R&B,Drake,229,66,8,25.7,TRUE,Sleep,TRUE,FALSE
2350,39,Canada,Apple Music,Free,EDM,Bad Bunny,191,68,11,43.9,TRUE,Focus,FALSE,TRUE
2351,44,Brazil,Apple Music,Free,Hip-Hop,BTS,59,22,7,28,TRUE,Workout,FALSE,FALSE
2352,26,Nigeria,SoundCloud,Student,Hip-Hop,Tyler the Creator,56,18,9,6,FALSE,Sad,TRUE,FALSE
2353,36,India,Spotify,Free,Country,Kendrick Lamar,94,19,10,16.4,TRUE,Party,FALSE,FALSE
2354,34,USA,Spotify,Premium,Hip-Hop,Dua Lipa,64,15,9,11,TRUE,Chill,FALSE,TRUE
2355,35,Canada,Spotify,Free,R&B,The Weeknd,226,64,6,37.4,TRUE,Sad,TRUE,FALSE
2356,21,Germany,Apple Music,Premium,Lo-fi,BTS,42,5,11,30.7,TRUE,Sad,FALSE,TRUE
2357,43,Canada,Spotify,Free,Afrobeats,Drake,273,81,14,19.9,TRUE,Happy,FALSE,FALSE
2358,28,Brazil,Apple Music,Premium,EDM,Tyler the Creator,128,45,9,13.5,FALSE,Sleep,FALSE,FALSE
2359,32,UK,Spotify,Free,R&B,Drake,124,26,15,24.3,TRUE,Energetic,TRUE,FALSE
2360,27,USA,Amazon Music,Premium,K-Pop,Bad Bunny,447,128,6,27.7,FALSE,Sleep,FALSE,FALSE
2361,21,Japan,YouTube Music,Student,Rock,Drake,161,52,9,25.5,FALSE,Chill,TRUE,TRUE
2362,24,Brazil,SoundCloud,Free,Classical,Travis Scott,262,66,9,11.8,FALSE,Sleep,FALSE,FALSE
2363,52,Nigeria,Spotify,Family,K-Pop,Travis Scott,77,28,14,39.7,TRUE,Focus,TRUE,FALSE
2364,25,Japan,Spotify,Free,Hip-Hop,Burna Boy,96,29,7,24,TRUE,Sad,FALSE,TRUE
2365,30,UK,Spotify,Student,Hip-Hop,Billie Eilish,235,59,7,19.2,FALSE,Party,FALSE,TRUE
2366,23,France,Apple Music,Premium,Lo-fi,Billie Eilish,93,26,9,33.1,TRUE,Sad,FALSE,TRUE
2367,32,Brazil,Apple Music,Family,R&B,Kendrick Lamar,49,19,16,35.8,TRUE,Workout,FALSE,TRUE
2368,32,Japan,SoundCloud,Free,Pop,Tyler the Creator,317,95,8,24.9,TRUE,Focus,TRUE,FALSE
2369,26,Nigeria,Spotify,Free,R&B,Drake,67,23,5,26.7,TRUE,Energetic,FALSE,TRUE
2370,13,UK,Tidal,Premium,R&B,Taylor Swift,132,45,11,18.3,TRUE,Energetic,TRUE,FALSE
2371,33,UK,YouTube Music,Premium,Indie,Burna Boy,129,38,9,43.9,FALSE,Energetic,TRUE,FALSE
2372,38,France,Spotify,Free,R&B,Ariana Grande,89,19,9,25.1,TRUE,Happy,TRUE,TRUE
2373,23,Nigeria,Apple Music,Free,Rock,BTS,220,64,9,43.7,TRUE,Focus,FALSE,FALSE
2374,26,Brazil,YouTube Music,Free,Rock,SZA,40,9,6,9.3,FALSE,Sad,TRUE,TRUE
2375,13,France,Apple Music,Free,R&B,BTS,124,34,16,22.8,TRUE,Sad,TRUE,TRUE
2376,15,Nigeria,YouTube Music,Premium,R&B,Olivia Rodrigo,97,28,12,32,FALSE,Sleep,FALSE,TRUE
2377,16,UK,Spotify,Family,Country,Olivia Rodrigo,203,55,9,27.5,TRUE,Energetic,FALSE,FALSE
2378,26,Brazil,Apple Music,Student,Hip-Hop,Burna Boy,138,42,8,18.6,TRUE,Sad,FALSE,FALSE
2379,26,Nigeria,Spotify,Free,Rock,The Weeknd,56,13,8,42.6,FALSE,Sleep,FALSE,FALSE
2380,22,India,YouTube Music,Premium,K-Pop,SZA,90,26,9,57.3,TRUE,Sleep,FALSE,FALSE
2381,17,Brazil,Amazon Music,Free,Classical,Kendrick Lamar,53,14,7,4.5,TRUE,Workout,FALSE,TRUE
2382,17,Brazil,Spotify,Premium,Pop,Olivia Rodrigo,81,18,5,31.6,FALSE,Sleep,FALSE,TRUE
2383,17,Nigeria,Apple Music,Student,EDM,Billie Eilish,185,50,10,25.1,FALSE,Energetic,TRUE,TRUE
2384,25,Brazil,Apple Music,Premium,K-Pop,Travis Scott,57,14,8,31.9,TRUE,Party,FALSE,FALSE
2385,22,Germany,YouTube Music,Premium,Hip-Hop,Tyler the Creator,108,34,4,15,FALSE,Energetic,FALSE,FALSE
2386,25,Japan,Amazon Music,Premium,Indie,SZA,219,58,6,5.6,FALSE,Party,TRUE,TRUE
2387,36,Nigeria,Apple Music,Premium,K-Pop,Olivia Rodrigo,261,73,9,26.7,FALSE,Focus,FALSE,FALSE
2388,29,USA,YouTube Music,Free,Pop,SZA,359,92,10,15.8,FALSE,Focus,FALSE,TRUE
2389,28,Brazil,Spotify,Premium,Afrobeats,Taylor Swift,116,31,12,22.5,FALSE,Focus,FALSE,FALSE
2390,39,Nigeria,Spotify,Free,R&B,The Weeknd,49,5,12,25.2,TRUE,Workout,FALSE,FALSE
2391,23,India,YouTube Music,Premium,Hip-Hop,Olivia Rodrigo,70,19,9,39,TRUE,Workout,FALSE,FALSE
2392,32,Germany,SoundCloud,Free,Classical,Dua Lipa,357,108,9,45.6,TRUE,Focus,FALSE,FALSE
2393,30,USA,Tidal,Free,Jazz,Olivia Rodrigo,55,17,10,28.4,TRUE,Sad,TRUE,TRUE
2394,39,France,Amazon Music,Free,Hip-Hop,BTS,142,33,9,25.6,FALSE,Sad,FALSE,TRUE
2395,28,India,Apple Music,Free,Pop,Taylor Swift,12,7,6,36.8,TRUE,Workout,TRUE,FALSE
2396,38,Canada,YouTube Music,Free,Hip-Hop,SZA,34,11,9,14.2,TRUE,Sleep,FALSE,FALSE
2397,13,France,YouTube Music,Student,K-Pop,Tyler the Creator,99,26,11,32.4,TRUE,Happy,FALSE,TRUE
2398,27,France,Apple Music,Premium,Indie,Taylor Swift,245,75,10,22.4,TRUE,Sleep,FALSE,TRUE
2399,22,India,YouTube Music,Premium,Hip-Hop,Billie Eilish,222,57,8,14.4,TRUE,Energetic,TRUE,FALSE
2400,37,Germany,Spotify,Premium,R&B,The Weeknd,88,26,8,30.4,TRUE,Party,FALSE,FALSE
2401,26,Germany,YouTube Music,Student,Pop,Tyler the Creator,146,43,7,44.3,TRUE,Focus,FALSE,TRUE
2402,19,Brazil,Spotify,Premium,Pop,BTS,102,33,16,17.1,TRUE,Happy,TRUE,TRUE
2403,27,Canada,YouTube Music,Premium,Afrobeats,Burna Boy,292,85,5,27.6,TRUE,Sad,TRUE,FALSE
2404,21,Nigeria,Spotify,Premium,Lo-fi,SZA,33,5,12,20.1,FALSE,Energetic,TRUE,FALSE
2405,17,Japan,Spotify,Free,Pop,Kendrick Lamar,172,52,11,24.6,FALSE,Workout,FALSE,TRUE
2406,33,Japan,YouTube Music,Free,EDM,Dua Lipa,30,1,2,33.6,TRUE,Chill,FALSE,TRUE
2407,34,USA,SoundCloud,Premium,Hip-Hop,Dua Lipa,73,20,11,12.9,TRUE,Sad,FALSE,TRUE
2408,24,France,SoundCloud,Free,Rock,Tyler the Creator,92,27,8,37.4,FALSE,Focus,TRUE,FALSE
2409,26,France,Spotify,Student,EDM,Bad Bunny,91,24,8,21.6,FALSE,Sad,TRUE,TRUE
2410,30,Brazil,Spotify,Family,Hip-Hop,Kendrick Lamar,115,26,8,30.5,TRUE,Workout,FALSE,FALSE
2411,38,Nigeria,YouTube Music,Free,Afrobeats,Billie Eilish,147,40,8,9.9,FALSE,Sad,TRUE,FALSE
2412,21,Australia,Spotify,Premium,EDM,SZA,15,1,7,22.9,TRUE,Sad,FALSE,TRUE
2413,25,France,Spotify,Free,Indie,Taylor Swift,31,2,14,16.1,TRUE,Energetic,FALSE,TRUE
2414,34,France,Apple Music,Free,Lo-fi,BTS,174,42,9,27,FALSE,Workout,TRUE,FALSE
2415,20,Australia,Spotify,Family,Hip-Hop,Tyler the Creator,52,12,8,12,TRUE,Chill,TRUE,FALSE
2416,29,France,SoundCloud,Family,Country,Kendrick Lamar,19,1,10,33.2,TRUE,Energetic,FALSE,FALSE
2417,29,Australia,YouTube Music,Student,Rock,Burna Boy,102,32,9,21.8,TRUE,Sleep,FALSE,FALSE
2418,30,USA,YouTube Music,Free,Rock,Travis Scott,128,44,12,50.7,TRUE,Happy,FALSE,FALSE
2419,29,USA,Spotify,Premium,Lo-fi,Dua Lipa,67,17,9,28.7,TRUE,Workout,TRUE,FALSE
2420,24,Brazil,Tidal,Free,Lo-fi,Burna Boy,88,32,16,30.4,TRUE,Happy,TRUE,FALSE
2421,34,Nigeria,Spotify,Premium,EDM,The Weeknd,238,65,6,35.6,TRUE,Sleep,FALSE,FALSE
2422,17,Brazil,Spotify,Free,Pop,SZA,123,33,12,43,TRUE,Happy,FALSE,TRUE
2423,34,Australia,Spotify,Free,Country,Bad Bunny,67,7,10,29.4,FALSE,Happy,FALSE,FALSE
2424,14,Brazil,Spotify,Student,Country,Kendrick Lamar,183,41,7,20.3,TRUE,Party,TRUE,FALSE
2425,26,India,Apple Music,Premium,Pop,Travis Scott,93,24,8,45.2,FALSE,Focus,TRUE,FALSE
2426,38,Brazil,Spotify,Premium,Rock,Taylor Swift,125,37,10,24.9,FALSE,Focus,FALSE,FALSE
2427,40,UK,Spotify,Family,Classical,SZA,104,25,10,31.1,FALSE,Sad,FALSE,FALSE
2428,36,Japan,Apple Music,Premium,Pop,The Weeknd,370,117,10,10.3,FALSE,Focus,TRUE,TRUE
2429,32,India,Tidal,Student,K-Pop,Taylor Swift,134,36,11,34.4,TRUE,Sleep,TRUE,FALSE
2430,29,UK,Spotify,Free,Hip-Hop,Billie Eilish,98,30,17,23.7,FALSE,Happy,FALSE,FALSE
2431,20,Canada,Spotify,Student,Pop,Kendrick Lamar,181,47,11,25.9,TRUE,Happy,FALSE,TRUE
2432,39,UK,SoundCloud,Premium,Country,Bad Bunny,207,65,4,38.6,FALSE,Workout,FALSE,TRUE
2433,30,France,SoundCloud,Premium,Country,Travis Scott,179,48,9,3.3,FALSE,Sleep,FALSE,FALSE
2434,57,Japan,YouTube Music,Free,Pop,Billie Eilish,102,35,9,48.2,FALSE,Party,FALSE,FALSE
2435,31,Germany,Spotify,Student,EDM,Olivia Rodrigo,87,26,9,27.3,TRUE,Focus,FALSE,FALSE
2436,42,Japan,YouTube Music,Free,Country,Taylor Swift,326,87,5,39.2,TRUE,Party,TRUE,FALSE
2437,36,Canada,YouTube Music,Free,Indie,Burna Boy,155,39,7,20.3,FALSE,Chill,TRUE,TRUE
2438,29,Germany,Apple Music,Family,Hip-Hop,The Weeknd,50,19,15,21.1,FALSE,Focus,TRUE,FALSE
2439,36,France,YouTube Music,Student,Rock,The Weeknd,69,18,6,12.7,TRUE,Happy,TRUE,TRUE
2440,27,Brazil,YouTube Music,Premium,Hip-Hop,Tyler the Creator,83,21,13,30,TRUE,Sleep,TRUE,TRUE
2441,26,India,Apple Music,Free,Jazz,Bad Bunny,46,18,9,50.9,FALSE,Happy,FALSE,TRUE
2442,32,France,Spotify,Student,Lo-fi,Travis Scott,154,39,8,41.6,TRUE,Happy,TRUE,FALSE
2443,36,Germany,Spotify,Student,EDM,Burna Boy,104,36,6,37.6,FALSE,Sad,TRUE,FALSE
2444,22,France,YouTube Music,Free,Pop,Burna Boy,183,52,9,31,FALSE,Chill,FALSE,FALSE
2445,29,Australia,YouTube Music,Free,Lo-fi,BTS,224,64,10,29.3,TRUE,Energetic,TRUE,FALSE
2446,18,Australia,SoundCloud,Family,Lo-fi,Bad Bunny,129,37,8,28.1,FALSE,Energetic,FALSE,TRUE
2447,27,Brazil,Spotify,Premium,R&B,Dua Lipa,160,40,6,16.6,FALSE,Happy,TRUE,FALSE
2448,24,Brazil,Apple Music,Free,Hip-Hop,Travis Scott,118,43,10,9.4,FALSE,Chill,FALSE,TRUE
2449,27,India,Spotify,Free,Indie,Ariana Grande,109,20,5,52.9,TRUE,Happy,FALSE,TRUE
2450,20,USA,SoundCloud,Free,R&B,BTS,105,24,8,29.8,TRUE,Workout,FALSE,TRUE
2451,17,UK,Spotify,Free,Pop,Olivia Rodrigo,195,58,7,41.5,FALSE,Sad,FALSE,TRUE
2452,38,Japan,YouTube Music,Student,Afrobeats,Taylor Swift,43,11,9,21.4,TRUE,Focus,FALSE,FALSE
2453,39,Japan,Spotify,Free,Afrobeats,Ariana Grande,122,20,7,30.3,FALSE,Sleep,FALSE,TRUE
2454,25,Canada,Apple Music,Family,Indie,Travis Scott,89,33,11,31.3,TRUE,Happy,FALSE,FALSE
2455,13,USA,Spotify,Premium,Country,BTS,244,68,7,13.9,FALSE,Sleep,FALSE,TRUE
2456,22,India,Spotify,Free,Hip-Hop,Tyler the Creator,104,30,7,0.3,TRUE,Happy,TRUE,FALSE
2457,29,Japan,Spotify,Free,EDM,BTS,63,13,7,10.3,FALSE,Workout,TRUE,FALSE
2458,42,Japan,YouTube Music,Free,Afrobeats,Kendrick Lamar,47,10,9,32.9,FALSE,Sad,FALSE,FALSE
2459,17,Nigeria,Spotify,Free,Classical,Drake,99,24,5,24,TRUE,Sleep,FALSE,FALSE
2460,20,France,Spotify,Free,Country,Kendrick Lamar,78,26,7,2.6,TRUE,Workout,TRUE,FALSE
2461,18,Canada,Apple Music,Free,EDM,Burna Boy,184,49,5,24.8,TRUE,Workout,TRUE,TRUE
2462,32,Nigeria,Spotify,Student,K-Pop,Tyler the Creator,66,13,5,25.8,TRUE,Focus,FALSE,TRUE
2463,24,France,YouTube Music,Free,Indie,Bad Bunny,37,21,8,24.6,TRUE,Energetic,FALSE,TRUE
2464,14,France,Amazon Music,Free,Country,BTS,70,23,5,36.1,TRUE,Workout,FALSE,FALSE
2465,25,Japan,Apple Music,Premium,Indie,Ariana Grande,43,14,13,27.6,FALSE,Chill,TRUE,TRUE
2466,25,France,Spotify,Free,Pop,Burna Boy,108,34,7,48.9,TRUE,Workout,FALSE,FALSE
2467,30,Brazil,YouTube Music,Free,EDM,Travis Scott,80,14,6,36.8,FALSE,Sad,FALSE,FALSE
2468,27,Japan,Amazon Music,Family,EDM,Ariana Grande,47,12,4,35.8,TRUE,Energetic,TRUE,FALSE
2469,18,Nigeria,Apple Music,Free,Indie,Kendrick Lamar,146,45,11,39.3,TRUE,Chill,FALSE,FALSE
2470,21,Brazil,Amazon Music,Premium,Lo-fi,The Weeknd,144,45,13,10.5,TRUE,Workout,FALSE,TRUE
2471,22,USA,SoundCloud,Family,EDM,Kendrick Lamar,427,121,12,41,FALSE,Party,FALSE,FALSE
2472,30,Nigeria,Spotify,Family,Classical,Olivia Rodrigo,256,73,11,32.9,FALSE,Focus,TRUE,TRUE
2473,15,Brazil,SoundCloud,Family,Hip-Hop,Dua Lipa,25,8,9,28.8,FALSE,Sad,FALSE,FALSE
2474,14,Japan,Spotify,Family,Rock,Travis Scott,70,15,10,25.1,TRUE,Chill,FALSE,TRUE
2475,46,Australia,Spotify,Premium,K-Pop,Olivia Rodrigo,131,30,17,30,FALSE,Happy,TRUE,FALSE
2476,30,USA,Spotify,Premium,Rock,Burna Boy,103,23,9,0.7,FALSE,Sleep,TRUE,FALSE
2477,28,Brazil,Spotify,Premium,Rock,Billie Eilish,60,20,10,45.1,TRUE,Sleep,FALSE,FALSE
2478,13,Canada,YouTube Music,Premium,Pop,The Weeknd,62,15,11,23.8,TRUE,Focus,FALSE,TRUE
2479,30,UK,Amazon Music,Free,Country,Olivia Rodrigo,169,47,11,40.1,FALSE,Happy,FALSE,TRUE
2480,29,Australia,Apple Music,Free,Pop,Dua Lipa,70,16,8,34.6,FALSE,Energetic,FALSE,FALSE
2481,36,Canada,Apple Music,Premium,Hip-Hop,Burna Boy,254,65,10,36.8,FALSE,Party,TRUE,TRUE
